datetime,spx_ret,dvix,AAPL_ret,MSFT_ret,JNJ_ret,GOOGL_ret,WMT_ret,JPM_ret,KO_ret,NVDA_ret
2026-03-09,0.008269840075943,-3.9899999999999984,0.0093556177808418,0.0010997471690169,0.0090685728839086,0.0259239487782061,0.0043523885906958,0.0015188128566874,0.0098166636944756,0.0267999505482987
2026-03-10,-0.0021373651385526,-0.5700000000000003,0.0036488680994934,-0.0089552471093257,0.0046062183025939,0.0022171512179969,0.0062535279558095,-0.0041130274867417,0.001027749319653,0.0115400551257701
2026-03-11,-0.0008379262407114,-0.6999999999999993,-7.668123613900738e-05,-0.0021711249029839,-0.0029587036171585,0.0053918992487238,-0.01311309566727,-0.004199572332624,-0.00321523008641,0.0067961426628346
2026-03-12,-0.0153448545769461,3.0599999999999987,-0.0195526681240986,-0.0074869576494155,-0.0039172884762756,-0.0168235899316704,0.0147900774936999,-0.0162342935320577,-0.0002576655515414,-0.0156570633503103
2026-03-13,-0.0060775200013083,-0.09999999999999787,-0.0222987020524888,-0.0158265677890015,-0.0021507163555372,-0.0041926014239239,0.0094501398140171,0.0019423310540254,-0.0034849986868963,-0.0159061115145275
2026-03-16,0.010079918404358,-3.6799999999999997,0.0107369703683142,0.0110623378274255,0.0068907454269904,0.0107924185206399,-0.0041978597149097,0.0095506343935458,0.0061871813772564,0.016342840422004
2026-03-17,0.0024911551576874,-1.1400000000000006,0.0055615960336526,-0.0013510810702158,-0.0211102790546799,0.01738948568886,-0.0072490061328977,0.0025477720787985,-0.0030888055445863,-0.0070656188783503
2026-03-18,-0.0137010521312225,2.719999999999999,-0.0170184800434266,-0.0192624762660334,-0.0034918733812719,-0.0104428617496532,-0.0250964357213302,0.002958427579326,-0.0209711364966908,-0.0084453900801888
2026-03-19,-0.0027525886179107,-1.0300000000000011,-0.0039286480676107,-0.0070952257800355,0.0013477090988677,-0.0018216718872606,-0.0073230261020353,0.0007990134346682,-0.0055438367963817,-0.0102519284355772
2026-03-20,-0.0152538958294773,2.7200000000000024,-0.0039038182186668,-0.0185505196280931,-0.0094298434346253,-0.0201608459762294,-0.017242524549569,-0.0049083697311537,-0.0106454764479527,-0.0333686940403132
2026-03-23,0.0113881060932591,-0.6300000000000026,0.0140148045465157,0.002954752630193,0.0002124089304698,0.0035154083893198,0.0141822682428873,0.01162259167361,0.0048044934271245,0.0168804605408837
2026-03-24,-0.0037496133331591,0.8000000000000007,0.0005962673839531,-0.027153863528127,-0.0006373621920068,-0.0392286586261495,0.0109569823793754,0.0085521978896116,-0.00587530065031,-0.0025082671912256
2026-03-25,0.0054045264483707,-1.620000000000001,0.0038868886440003,-0.0045712521452973,0.0196134233400022,0.0016856738945172,0.0082412444733752,0.0102753447368304,0.0077374985813747,0.0196683179816269
2026-03-26,-0.0175594798990191,2.110000000000003,0.0010682282276313,-0.0137585106784656,-0.0028799819559737,-0.0350127571157435,-0.0071766740907233,-0.0128093323270345,-0.0074696892600098,-0.0425304152071725
2026-03-27,-0.0168632231562443,3.6099999999999994,-0.0163052507084362,-0.0254600463753721,0.0050449355473152,-0.0237017182405589,0.0057942790748849,-0.0307073735493792,0.0135640377462398,-0.0219633341545186
2026-03-30,-0.0039535723670909,-0.4400000000000013,-0.0087601230328726,0.006119645214344,0.0084483046901911,-0.0030665911882249,0.0049515097715261,0.0032826841571487,0.0073694240609319,-0.0141275005892279
2026-03-31,0.0287149241852722,-5.359999999999999,0.0286179155686607,0.0307513979108242,0.008009407612852,0.0501299122536349,0.0062959284568148,0.0359597860998279,-0.0028886574708453,0.0543762649418804
2026-04-01,0.0071429747289302,-0.7100000000000009,0.0072239331071617,-0.0021635078888256,-0.0013099723504205,0.0336128745972449,0.0036944865731297,0.0041388260051476,0.0003943995318329,0.0077110192158949
2026-04-02,0.001120230303933,-0.6699999999999982,0.0011338091332883,0.0110120521012074,-0.0044338688288314,-0.0054622834578561,0.0083822787528044,-0.0026441589696342,0.0083770123380478,0.0092881678100737
2026-04-06,0.0044169924144776,0.3000000000000007,0.0114224793730295,-0.0015542517264483,-0.008553594433052,0.0141670155122402,0.0079183246890756,0.0028811137631536,0.0064960602609074,0.0014083319230533
2026-04-07,0.0007589570903471,1.6099999999999994,-0.0209235519830542,-0.0015835316056441,-0.0106805637942129,0.0180696963749997,-0.0345027805402625,0.006578416234371,-0.0171100628074134,0.0025861598717144
2026-04-08,0.0247720444773398,-4.740000000000002,0.021078063726254,0.0054646408523435,0.0120490920107884,0.0380918912915026,0.038202843805052,0.0349243416061763,0.0180161530901028,0.0221009606423501
2026-04-09,0.0061510526131663,-1.5500000000000007,0.0061225859831717,-0.0033716917144013,4.144132944363428e-05,0.00368034891126,0.014587411053914,0.0076338717804791,0.011449279246029,0.0100003565729234
2026-04-10,-0.0011391668601091,-0.259999999999998,-3.838992648799145e-05,-0.0059144727079529,-0.0118808325824438,-0.0039324921299432,-0.0184452279079248,-0.0014833927260583,-0.0091230957209976,0.0253409168467435
2026-04-13,0.01012186151436,-0.10999999999999943,-0.004926118336056,0.0357540334572641,-0.002098989058281,0.0127478039829011,-0.0175066140526339,0.0122205032974244,-0.0137771869843358,0.0035984586641853
2026-04-14,0.0117140397708577,-0.7600000000000016,-0.0014284889404779,0.0224838405777976,0.0089529109075025,0.035465793982562,0.0038458504256267,-0.0081946681365843,-0.0066968932578909,0.037327437577857
2026-04-15,0.0079441002815085,-0.18999999999999773,0.0289400694008807,0.0450388801665633,-0.005973658551755,0.0125667668752967,-0.0023217655840255,-0.0168223722341869,-0.0078037562883238,0.0119380243217341
2026-04-16,0.0026066141379231,-0.23000000000000043,-0.0114377556293418,0.021745216275069,-0.0174556956425339,-0.0032682680546225,0.0004808077662942,0.0130546765346234,-0.0017276899772283,-0.0026181979610708
2026-04-17,0.0119685151942459,-0.46000000000000085,0.025599658921175,0.0060020345060046,-0.0015360986123397,0.0167039445319547,0.0212436650925838,0.0010963499098936,0.0074211843376166,0.0166491359193253
2026-04-20,-0.0023772069191958,1.3900000000000006,0.0103814803678072,-0.0112267192524902,-0.0150152325175848,-0.0125461813553821,0.003288703927218,0.0213628835805563,-0.0034387019732991,0.0018824001199218
2026-04-21,-0.0063684011707009,0.629999999999999,-0.0255197262080955,0.0144618599216761,-0.0198321045176589,-0.0153203635592887,0.0130477153924754,-0.0126670370982251,-0.0103876283615778,-0.010847496523582
2026-04-22,0.0104057365141601,-0.5799999999999983,0.0259591096137949,0.0204422108862302,-0.0002653341014107,0.020935533320994,0.0029278085480283,6.389572220315505e-05,-0.0009375209954756,0.0130227000705896
2026-04-23,-0.0041414321141621,0.389999999999997,0.0009513356004725,-0.0404688353539086,0.0199240307199053,-0.0012680439911463,0.015648577024907,-0.0042579821339609,0.0218682095889222,-0.0142241419451853
2026-04-24,0.0079420432759079,-0.5999999999999979,-0.008705449016465,0.0211105332427113,-0.0137511716128244,0.016128201605188,-0.016110293077742,-0.0110006432186029,0.0045778642500946,0.0423195702495164
2026-04-27,0.0012316071238145,-0.6900000000000013,-0.0128095018242351,0.0004708984829904,-0.0095398656549852,0.0171003389699255,-0.0180968784797157,0.0108081257310031,-0.0156510066571108,0.0392631867019618
2026-04-28,-0.0049061387291933,-0.19000000000000128,0.0115174404377001,0.0103739499788459,0.0108137791572322,-0.001599726102456,0.0,-0.0005777749406412,0.0378483304768276,-0.0160085321077837
2026-04-29,-0.0003993064730196,0.9800000000000004,-0.0019967467069029,-0.0112217269700898,-0.0019334716222324,0.0004573257954284,0.0032863879343663,-0.0070888004275572,0.0066149586078697,-0.0185602600755184
2026-04-30,0.0101862440497209,-1.9199999999999982,0.0043581100149818,-0.0400899595186669,0.0109362419812174,0.0949620075750776,0.0301630930276671,0.0127877336975314,-0.0013956736389746,-0.0473646573896908
2026-05-01,0.0029240009668849,0.09999999999999787,0.0318799777014867,0.0162003980947227,-0.0116402504583959,0.002310219200342,-0.0025044600044684,-0.0024292804019673,-0.0022880396406112,-0.0056278727508196
2026-05-04,-0.0040704462796038,1.3000000000000007,-0.0118858788373467,-0.0019805334590206,-0.0132481611557814,-0.00634642023997,-0.0096973233485882,-0.015545691381662,-0.004975451993891,0.0001511601544712
2026-05-05,0.0080871977845929,-0.9100000000000001,0.0262042408363753,-0.0054303163745131,0.0060033532163454,0.0134254556411996,0.0035232879584324,0.0056721649524663,0.003702053120685,-0.0100259080742295
2026-05-06,0.0144829580125832,0.010000000000001563,0.0116498020312705,0.0062519892499551,-0.0041317783195149,0.0244395293538381,-0.0054433377015603,0.0176201899680131,0.0095111997200428,0.0560580065216658
2026-05-07,-0.0038103109376631,-0.3100000000000023,-0.0002434994359365,0.0163170153064116,-0.0094380411183137,-0.0001256234063182,0.0009220839749681,-0.0277880622579452,-0.0101485077525754,0.0175045606553507
2026-05-08,0.0083903630375044,0.11000000000000298,0.0202500204203353,-0.0135187310468997,-0.0053624263866673,0.0070356704300119,0.001764954607723,-0.0137089774564072,-0.0001275103603895,0.0173428298012966
2026-05-11,0.0018782365766246,1.1899999999999977,-0.0021843012097694,-0.0059436257024003,0.0004968944201617,-0.0308090845167927,-0.0220146864485398,-0.0069756137364253,0.0030557701394778,0.0195110183417185
2026-05-12,-0.0016039102116678,-0.39000000000000057,0.0072172982993524,-0.0119207193960725,0.0126995805826638,-0.0033247881759506,0.0214011424458587,0.0161357819094037,0.0172667973752914,0.0060878839608577
2026-05-13,0.0058322007849638,-0.11999999999999744,0.0137115359214453,-0.006297838720229,0.0270976375771727,0.0386645119927706,0.0085555483290022,-0.0153027956055118,0.0028698004598159,0.0226157732390072
2026-05-14,0.0076264178989046,-0.6099999999999994,-0.0022107599276822,0.0103604972694652,0.0016478040240371,-0.0038572134075415,0.0075020243483205,-0.0011330313128937,0.0023645085996215,0.0429469989692105
2026-05-15,-0.0124403505428965,1.1699999999999982,0.0067509112751578,0.0300497740947287,-0.0178798669332063,-0.0107540047485148,-0.0076541618809432,-0.0070267303774589,0.0045885862119352,-0.0452078887719102
2026-05-18,-0.000735912209858,-0.6099999999999994,-0.007992418019641,0.0038322380304593,0.0097009298401631,0.0004031648494865,0.0142757060140239,0.0097571529581697,0.0046907875173047,-0.0134038285922648
2026-05-19,-0.0067007283473191,0.23999999999999844,0.0037868043442271,-0.0145550514718308,0.0047067113822939,-0.0236564689659833,0.0064289673476672,-0.0168674253694785,0.0088279141235653,-0.0077213487265765
2026-05-20,0.010734160570108,-0.6199999999999974,0.0109112555862136,0.0086824321788042,-0.0029609008830133,0.0032192875840261,-0.0252795955614265,0.021015363157892,-0.0045268322241747,0.0128807401486229
2026-05-21,0.0017138609811618,-0.6799999999999997,0.0090244996897619,-0.0046896473498353,0.0104544927896073,-0.0032192875840261,-0.0754551064620029,0.0033720154930454,-0.0046706082939385,-0.0178793872922464
2026-05-22,0.003720045391482,-0.060000000000002274,0.012479593708054,-0.0012415540118817,0.0112001514102201,-0.0121720096670812,-0.0088573071916265,0.011093356075181,0.0038118705855207,-0.0192260544455315
2026-05-26,0.0060896937854017,0.3100000000000023,-0.0015879449176507,-0.0060867669350029,-0.0179114406996644,0.0153141556061521,-0.014235711852546,0.0011743216380836,-0.012597424836963,-0.0021850818801203
2026-05-27,0.0001648993187011,-0.7200000000000024,0.0081398427402792,-0.0081091309574541,0.0048107228670626,-0.0001285826338066,-0.0002530471102869,-0.0246208931827431,0.0143141634560176,-0.0105741873305488
2026-05-28,0.0057372245259546,-0.5499999999999989,0.0053259879491204,0.0341123516624086,-0.0021207997734631,0.0033377868104191,0.0030323473370439,-0.0085569556200314,-0.014935783417602,0.0077310915700417
2026-05-29,0.0021698815079501,-0.41999999999999993,-0.0014409916514309,0.0530201801753805,-0.0239855402679144,-0.0254144273896825,-0.0268501107303927,0.0086571911736663,-0.0175641198254156,-0.0146221369163403
2026-06-01,0.0026218689303053,0.7300000000000004,-0.0185978159762494,0.0225755118794394,-0.0081098385840262,-0.0104928874335222,-0.0099848886857043,-0.0091628290466026,-0.0046939508957308,0.0607304840785875
2026-06-02,0.0012912780053423,-0.28000000000000114,0.0286096969469373,-0.0426087094649267,-0.0027777795639023,-0.0393429407784709,-0.0135291530334943,0.0146603690057974,-0.0029290055960805,-0.0068876340089657
2026-06-03,-0.0073994003955932,0.28999999999999915,-0.0157967023475389,-0.0321676270256948,0.0015690497021314,-0.0079352283650232,0.0333146703725341,-0.0003655638863593,0.0044537835280944,-0.0368897097668057
2026-06-04,0.0040467779144759,-0.6599999999999984,0.0031215330500486,0.0016600618736526,0.0218435392372459,0.0361099436244469,0.0072454819804363,0.0328273501978747,-0.0249402308531661,0.0180434511419739
2026-06-05,-0.0268013543317511,6.110000000000001,-0.0125775620590475,-0.0269454695922573,0.0199598764164886,-0.0098823571296878,0.0096357773693337,0.0047492307602159,0.0340403947658574,-0.0640203469280038
2026-06-08,0.0029737395870207,-2.59,-0.0190519492764137,-0.011902459415075,-0.0026240524380899,-0.0142656551324833,0.0079594907249762,-0.0040418352323246,0.0007546220959284,0.0171126136599532
2026-06-09,-0.0025797080092966,0.9499999999999993,-0.0371269988296578,-0.0204386676772739,0.0206333519992534,0.0026114340610083,-0.0079594907249762,0.0050977170716685,0.0223778606995338,-0.0021591544506059
2026-06-10,-0.0163321413408521,2.349999999999998,0.0035387321555611,-0.0151107437047932,0.0062672395930573,-0.0218703210711289,0.0142817811460521,-0.011450015739623,0.0272859952319862,-0.0380359596574994
2026-06-11,0.0173672575793971,-2.7799999999999976,0.013794261745732,-0.0178245165960394,-0.0006711128140817,0.0038927445362327,-0.0007466091847915,0.0139732129134184,-0.0127620321064718,0.0219604670109248
2026-06-12,0.0050129069696037,-1.7600000000000016,-0.0153387696122741,0.0010242229604336,0.0106011009505955,0.0053244254297701,0.0044713165493909,0.0228010066966606,0.0010899183640256,0.0015607475245485
2026-06-15,0.0163932737113088,-1.4800000000000004,0.0180074647186354,0.02282198987246,-0.0218672805795077,0.0265299567094751,-0.0018192347695053,-0.0041242325533396,-0.0209143561488703,0.0347702873951643
2026-06-16,-0.0057004038695285,0.21000000000000085,0.0094685594754351,-0.0149450229300966,-0.0020389098899249,0.010503732444553,0.0017366140399173,0.0360970108985528,-0.0078169018916107,-0.0240091559200333
2026-06-17,-0.0122226757632442,2.030000000000001,-0.0110554058674701,-0.038620634241653,-0.0041757272316528,-0.0256716583436359,-0.0242527357900838,0.0069816714528479,-0.0043692722902096,-0.013396307702375
2026-06-18,0.0107878167081071,-2.0400000000000027,0.0069365218526251,0.0012923476367138,-0.025120757177386,0.0115876785096811,-0.0080744988437859,-0.0250210417347362,-0.0067788359009057,0.0290866559006267
2026-06-22,-0.0037119274964131,0.8800000000000026,-0.0033612347198123,-0.0323032078005248,0.0126176404211768,-0.0511460060302857,0.0,0.0190655995832652,0.0017618932320219,-0.0097296518014771
2026-06-23,-0.0144669178553301,2.2099999999999973,-0.0091661530301196,0.0178075070367392,0.0331258895486457,-0.010204023520022,0.0189354770022036,0.0079925908487903,0.009759837231327,-0.0421408604868587
2026-06-24,-0.0009834498689903,-0.8599999999999994,-0.004154045947664,-0.0229385226606799,0.0079987095346016,-0.0024297833828041,-0.003523198007317,-0.0020671377513169,0.0036045033122116,-0.0052125218262105
2026-06-25,-9.92136975516599e-05,0.26000000000000156,-0.0631292057859953,-0.0351704795453933,0.0159713611465021,-0.0045863650785885,-0.0274316544606708,0.0049957475604641,-0.0022357480434545,-0.0165175767268189
2026-06-26,-0.000471739483486,-0.4800000000000004,0.0308828865733995,0.0555116329237553,0.0391610275081325,-0.0185587473123838,-0.000777638610061,-0.0182789617366512,0.0271099092439648,-0.0165352622564293
2026-06-29,0.0116815403900595,-0.7600000000000016,-0.0072146302470063,-0.0118673345709643,0.0150050557744956,0.0470681922207385,-0.0094663957601584,0.0010327441535119,0.0002420135539402,0.012593714833123
2026-06-30,0.007889040694017,-1.1999999999999993,0.0266869278116817,0.0120013846254551,-0.0177182281130321,0.0104639361566922,-0.0117617435949802,-0.006273622720523,-0.0168378795019198,0.0259215647540342
2026-07-01,-0.0021531666062711,0.14000000000000057,0.017199862120598,0.0297394160322366,3.9373954134296607e-05,0.0106878470137048,-0.0399909196278797,0.0203817155209109,0.0002460629933675,-0.0126236997120735
2026-07-02,1.3363204549235743e-06,-0.7799999999999994,0.0472716986607188,0.0160309072156853,0.0350505881069278,-0.0036055064574494,0.0273741374277209,0.001196637591562,0.0344590704038937,-0.0140161821585321
2026-07-06,0.007215421829322,-0.2400000000000002,0.0129731897240187,-0.0096497281347771,-0.0142047299105769,0.0180353746570824,-0.0106972119884414,0.0096699603537094,-0.014123514241103,0.0036887177437272
2026-07-07,-0.0044650529462263,0.5599999999999987,-0.006417271589417,0.0054153153304223,0.0300457491000384,0.0015542137309029,0.0080112044643489,0.0044317146423938,0.0130532959333527,0.0070322344425817
2026-07-08,-0.002821196328092,0.7699999999999996,0.0087493547484261,-0.0142456241105612,-0.014473341748096,-0.0140203956551763,0.013889112160667,-0.0256791848188269,-0.0077635504899234,0.0358597205516657
2026-07-09,0.0081097983130782,-1.0599999999999987,0.0089897525738118,0.0026572895667602,-0.0164597017411161,-0.0084072580768332,-0.0079002674452998,0.0145628540108298,-0.0092754986516081,-0.0065864086713369
2026-07-10,0.0042000110685318,-0.8100000000000005,-0.0028501776902917,0.0019234274117961,-0.0082158267127296,-0.0047760784575687,0.0149487547763616,0.0029764584286552,0.0103540534928161,0.0395468945205974
2026-07-13,-0.0079585701894838,2.130000000000001,0.0062912178163637,0.0151789433898748,0.003069453599812,-0.0131608657490908,0.0076963822270799,-0.005782430418971,0.009061705026562,-0.0358551278802435
2026-07-14,0.0037519309990238,-0.6600000000000001,-0.0077511184215881,-0.0156204846357014,-0.0153241730617432,0.019663002541652,-0.0094538519237261,0.0246831343769563,-0.0139845702245595,0.0398290190025184
2026-07-15,0.003811862125445,-0.8300000000000001,0.0393599594888236,0.0274179314741899,-0.0272742363835349,0.0312444127461101,-0.0103435479945847,0.01165568428911,-0.0076119500023035,0.0032995551971654
2026-07-16,-0.0051144776215999,1.0600000000000005,0.0174349110351707,0.0137313417267806,0.0118716056518019,-0.0453909013050317,0.0212773984472848,-0.0108977109568028,0.0295175878294473,-0.0242926925690445
2026-07-17,-0.0101498657427962,2.039999999999999,0.0014392806082794,-0.0183168206589831,0.012206668335723,-0.021933768652708,-0.0061957526179163,-0.0059919799300434,-0.0403706911288009,-0.0223797156293861
2026-07-20,-0.0019341028794798,-0.120000000000001,-0.0216566851447178,0.0212792694579395,-0.0168178355110484,0.0149410301293566,-0.0180185055026782,-0.0065591364176838,0.0068426464444785,0.0023147588458678
2026-07-21,0.0088173235583282,-1.5999999999999979,0.003515049544039,-0.0113495543570672,0.0071682024093189,-0.0138458029043598,-0.0162634430583356,0.0185943085676039,-0.0018282654857935,0.0195344399995112
2026-07-22,-0.0013645912075829,-0.41000000000000014,-0.0056607100043088,-0.0188055130148405,0.0198331406123105,-0.0146831028619056,-0.0096487185838669,0.0085948844741205,0.002801975397195,0.0227504744862323
2026-07-23,-0.0121633509763212,2.0599999999999987,-0.0130648140462677,-0.0226976269038911,0.0141389032384359,-0.0739977957927355,-0.0085427424408475,0.0048416533250014,-0.0126095812890499,-0.0156839867224397
2026-07-24,0.0004966168082696,-0.120000000000001,0.0347074611694692,0.0003144324520194,0.0158037995627702,0.0064321009921047,0.0098224501109201,0.0094153815261508,0.0132176688723968,-0.0092397192471916
2026-07-27,0.0001618869546933,0.09000000000000341,0.0116132841333608,0.019201420239324,0.0096345318791458,0.0211055335247887,0.0205242049145366,0.0084295899557682,0.021886395501724,-0.051232226928345
2026-07-28,0.0021021490079125,-0.46000000000000085,0.0093650516802032,0.0108634207847436,0.0029285896128308,0.0216586532830511,0.012097639091072,0.0031113814675734,0.0487505138849359,0.0025411682713151
2026-07-29,-0.0152774127294983,2.4499999999999993,-0.005573016325985,-0.0071694039629005,-0.0045090821522621,0.0089496734111058,0.009854030114642,-0.0359002684871465,0.0091345433570253,-0.0361777865165503
2026-07-30,0.0164680163850457,-3.5700000000000003,-0.0141749194523943,0.1441586476019992,-0.0372537564776481,-0.0090995153281639,-0.0276957165911325,0.0176552978623097,-0.006645291109908,0.0261279633785209
2026-07-31,0.0069791639422006,-1.0999999999999996,-0.076382975935386,0.0297460292699269,0.0020696260584626,0.0651733223060246,0.0008996851708978,0.0026756249595406,-0.0102227151042611,0.0288556870939096
